DATE,OLS,Lasso,RandomForest,GBRT,Market
2005-01-31,0.05491676062526158,0.041025034713153954,-0.02765248679446936,0.018372952807623313,-0.029962111257714703
2005-02-28,0.009276766958947798,0.017217407118584133,-0.03919791129050178,0.01456498947312232,0.015944890702086247
2005-03-31,0.03661602633286719,0.022370784826237344,-0.05372067405778306,-0.03321029303000625,-0.033881544368879184
2005-04-29,0.0017493789336739118,0.009907236116534435,-0.04300058212761643,-0.02523668224256776,-0.046988958640355315
2005-05-31,-0.03021595170111053,-0.01029028344482534,0.02633400035760578,0.011377331084053852,0.042167428489414335
2005-06-30,0.018372337622455086,0.018440412471257484,0.002750214325289012,0.02812790449229187,0.03057455187794293
2005-07-29,-0.0008514076405053209,-0.013174933947103715,0.02576940293210269,0.026036594651140582,0.05712334806271385
2005-08-31,0.01265727418638619,0.009351668676896657,0.006961136187394468,0.034187233104115304,-0.00858118401112739
2005-09-30,-0.010487766077107961,-0.01360824709180086,0.0071487023225551925,0.039229828882089104,0.009753140878680374
2005-10-31,0.010482145210313907,0.003981023457698053,-0.025290451815695066,-0.02429430239192825,-0.03486416084454006
2005-11-30,-0.005106144950542804,-0.00570786788737121,0.011444787529071628,-0.005544646319206203,0.03310715714284546
2005-12-30,0.008670860531843448,0.007957734705687017,-0.006459682385871109,-0.008283141257415208,0.01207372264453726
2006-01-31,-0.018785353594819115,-0.01594650660738567,0.08038361913622419,0.050923111798358206,0.07401292970282299
2006-02-28,0.00792988974199839,0.004471595058416454,0.00791358927784229,-0.004081997780678075,0.0036305637725411928
2006-03-31,-0.015463779465545287,-0.012953430961421007,0.012953355901036238,0.012786841721320781,0.035497416264384865
2006-04-28,0.024566988719321024,0.028507760375699572,0.011762115512467815,0.015495859903711853,0.00830400894167325
2006-05-31,0.030209979197911588,0.029685037050474004,-0.05648635813497227,-0.04348311381337969,-0.04483308587401068
2006-06-30,-0.004645910816438482,0.005402162731497035,-0.0206214479075488,0.0030365083875472897,-0.009416152695474552
2006-07-31,0.01918955687452643,0.010608987527595998,-0.01937502366980305,-0.011929187364701832,-0.022858014536730125
2006-08-31,0.0032325690267117242,0.0006015804344677474,0.012108340115029342,0.016434093017265245,0.02442001308864578
2006-09-29,0.009369055086714031,0.013106751638917426,0.008530329817725047,0.006461534461797298,0.008052226118274589
2006-10-31,0.014702232208618125,0.01817304287946763,-0.001016119002823175,0.008808825524962864,0.04465756206255771
2006-11-30,-0.00449390420310012,0.0038014514873750994,-0.0013398190789407557,0.00047957983949950544,0.029068373439332072
2006-12-29,0.03519232585428994,0.03490935363405412,0.01135000994185964,0.025924115136863143,0.013544368200142792
2007-01-31,0.0005779040221875961,0.005101698251811965,2.7140221056758118e-05,0.008440228659970853,0.021048585519500968
2007-02-28,0.009779405678468907,0.008485782363032508,-0.010764771873021214,0.005257618520775328,0.0008011592720774602
2007-03-30,-0.006440894472710051,1.1953647947858005e-05,0.0015522128760839893,0.0015562106138588714,0.005853898996415851
2007-04-30,-0.011948376077784952,0.001681052266222633,0.0013232224658127623,0.007082081652285067,0.025336256464045796
2007-05-31,-0.011625897372844914,0.008091098038606633,-0.036122697543192556,-0.0008403780508020146,0.022459685267117953
2007-06-29,-0.007938398849028895,0.0007545656877886633,0.011906178988226187,0.007038963282519099,-0.008533118000421993
2007-07-31,0.003292891016541885,0.0029344595496961084,0.0050587491528090445,0.007540725573942454,-0.04419806258197174
2007-08-31,-0.016698073441564647,-0.016855756696283343,0.015296843555285567,0.00391472631807252,-0.01291142830114565
2007-09-28,-0.021018062629643862,-0.010937342942558687,-0.005828219960385319,0.033953768073269934,0.02363050350365562
2007-10-31,0.0010995794072594482,0.0014953043057878042,0.011220037755111528,0.014854824851184742,0.01576492499368354
2007-11-30,0.011521944135785833,0.010569267144785524,-0.07460407227538597,-0.011144587942328296,-0.07860772669890807
2007-12-31,0.02277739631689088,0.01887829678987761,0.01921035840037906,0.021166338588476108,-0.01216374265641053
2008-01-31,-0.01812762875092787,0.007224335516979395,0.005093032864957894,0.003951569582559121,-0.04670042263411976
2008-02-29,0.048875552575336316,0.042972985040635604,0.011198632794618833,0.07712903413435757,-0.023354748018059007
2008-03-31,-0.009541247876253989,0.008917802705515263,-0.02864064490557965,-0.023489853777135302,-0.026239626852999846
2008-04-30,0.011692290166766914,0.013414677921654131,-0.005797372072932329,0.008434980165413535,0.02969682609201583
2008-05-30,-0.03552599973536497,-0.03414054568374988,0.013209206426342997,0.004220183550742301,0.030688977659704336
2008-06-30,0.10530422776919794,0.054103406299715426,-0.03301218238679625,0.06605794073627383,-0.08872550386403982
2008-07-31,-0.04412455893703374,-0.02360699048824266,-0.024881997127412,0.0023071786718973867,-0.0029708158664624187
2008-08-29,0.023522837356761413,0.02190413973983613,0.027500031162065758,-0.007308534878457618,0.012775219709093243
2008-09-30,0.01753576289294513,0.0025809743877991675,-0.03441570238400361,-0.03325804554684132,-0.12146394643116457
2008-10-31,0.10514960947998167,0.05019791982653629,-0.04698931498618919,0.017885353098404222,-0.21050345738936516
2008-11-28,-0.02140392250011336,-0.012764520628061077,0.013125886292541106,0.051075648322921274,-0.13881683190950062
2008-12-31,-0.05342005701797016,-0.07485664589314513,-0.001699568771101924,-0.0074240508778406,0.038399583028357546
2009-01-30,0.018487760357346013,-0.008171447259925316,0.005779942948077957,0.022262016014557136,-0.024096053575812675
2009-02-27,-0.028769763520257008,-0.016110679543969567,0.019976025023357158,0.007473423797364848,-0.11364289554478349
2009-03-31,-0.21672037571892055,-0.1514937988020844,0.05204621107006367,0.0022441230206374785,0.1063352678590235
2009-04-30,-0.3453141975652138,-0.10595331934289659,-0.10312099768434482,-0.17856741233152282,0.2000082115736622
2009-05-29,-0.0069762871762550915,-0.01215701730814181,-0.022353760233261175,-0.024139867588409317,0.10027702926424649
2009-06-30,-0.02034172537144141,-0.05517068182702571,0.0029593434164407045,0.010942587299609952,0.023319469033763557
2009-07-31,-0.030977401148281805,-0.010609589581006287,-0.024431280400391123,-0.006639520951783787,0.08507973027266164
2009-08-31,-0.13801528554995776,-0.056058276293909894,0.06440625186790296,-0.037350528686879665,0.05510368241130285
2009-09-30,-0.03408491491421016,0.0027439421250185086,0.007975469124417545,-0.02007458645247283,0.07241720851128287
2009-10-30,-0.00041690909421226996,0.018790821479225242,-0.0007540835300347271,0.048520032363368056,-0.05507970816902782
2009-11-30,0.01326952800249659,-0.008610685531628842,-0.016502873039469467,0.026991721125871837,0.025262906433302174
2009-12-31,0.0027590788681114697,-0.008208102745589564,0.006002334224069483,0.005069211838264587,0.055658395701026354
2010-01-29,0.08829222669320944,0.0827771892854387,0.025482637127549453,0.005511203343308506,-0.01153961361220172
2010-02-26,0.003916114318006994,0.020566536697377617,0.024911682057663774,0.043162599961188805,0.034806274123444926
2010-03-31,-0.008725873832566663,-0.007526887954260916,0.004474261605849697,-0.0016555813145660153,0.06970942890406724
2010-04-30,0.005109661929037404,0.009542112251401336,0.02963360033018716,0.029012574360624058,0.06145920173742601
2010-05-28,-0.006825053261895614,-0.0008604966698026739,-0.03354214956700613,0.004048115244256176,-0.08032688070537977
2010-06-30,0.037732165347040963,0.028633448253019993,-0.017982742797819126,-0.020729921694859557,-0.060658634228372185
2010-07-30,0.009116927953778553,0.008209938256239016,0.03055371297539542,0.04432454916818979,0.058712940411113204
2010-08-31,0.02581978628222048,0.015380392249521029,-0.0007748865397648949,0.007750858196053735,-0.05325560157961714
2010-09-30,-0.004418127206112288,0.0033649611161198495,0.018795382486601078,0.041168278401138916,0.09864706564163642
2010-10-29,-0.030005373509507036,-0.02293100011003521,0.007339930869542252,0.01591492456338027,0.04116511289144366
2010-11-30,-0.0032794497365526334,0.012924605546288194,-0.0067449218850511965,0.009390292210055714,0.012188918994045951
2010-12-31,0.0020422803810153933,-0.0026642882710569415,0.009880576168599386,0.01606965417774947,0.07013366449191323
2011-01-31,0.007171095775610146,-0.0009757278299401297,0.0167265985759666,0.014004481697471245,0.012719798379352873
2011-02-28,0.00013485914040167746,-0.0063597755944062515,-0.02160018998880381,0.0138859533414077,0.03671786920325978
2011-03-31,-0.00383817598162544,-0.004523004145759714,-0.012791360615017665,-0.008984435548586573,0.007637877655701483
2011-04-29,-0.012546165231771286,-0.020909077281495405,-0.0021664784201583555,-0.0054506357017195094,0.016872926255701748
2011-05-31,0.0069918816805981734,-0.0006079023034481559,-0.02321495849842756,-0.025661290132222785,-0.020145888891345533
2011-06-30,-0.013083505532509181,0.004912768664786696,-0.01867369806046282,-0.011414305890390712,-0.027439083456659928
2011-07-29,0.017002198316120168,0.018174210570086915,-0.0037358609587290065,0.02842358108230328,-0.02537590287445357
2011-08-31,-0.002221075479010834,0.001172458983158986,-0.025492159144579432,-0.0016866062129624187,-0.0811708270233915
2011-09-30,-0.019639854417366986,-0.026572584371632055,-0.04781664126389358,-0.03795870425516901,-0.10622835364562085
2011-10-31,0.013900695716335607,0.04618609814295038,0.03793944174300322,0.0207574204439515,0.11084275514748561
2011-11-30,-0.017206883639287532,-0.0069221171812738486,0.017731358812805707,0.008609929568673711,-0.023337219794017375
2011-12-30,0.023911565720813946,0.016904275812321186,0.0027048276583991355,0.03666735868614473,-0.0036208191013432757
2012-01-31,0.058332619334625704,0.06543989227699945,-0.0020785702980073845,0.00825992955353351,0.08995277417594817
2012-02-29,-0.007400597716011231,-0.010421378049277494,-0.009075843243229138,-0.0007781686047091396,0.03606256200254061
2012-03-30,0.036885198016200986,0.0340754988471033,0.012301319633825334,0.016927832614227353,0.019757097502217432
2012-04-30,0.001874870806104132,0.001455974417414723,0.0392635522324955,0.022745139881328542,-0.011977838844379645
2012-05-31,-0.00025118533572711377,-0.04215997628142819,0.034051197778132404,0.0368293342789946,-0.07286318642252818
2012-06-29,0.006809711401457891,-0.0013133381673281902,-0.007049639955538728,-0.008717826095785811,0.03486872601476249
2012-07-31,0.007852672862867265,0.008845119264939838,0.03411927347704947,0.033423161805220675,-0.00663079279585068
2012-08-31,-0.018246816153818762,-0.0028148850315785727,-0.012163506534183435,-0.008662045095609916,0.02562552084285343
2012-09-28,-0.0007914848843213265,-0.004618589979417859,-2.0224042792421626e-05,-0.0073558869988508205,0.03544113754206189
2012-10-31,0.005142548035114897,0.013971258547889283,0.007109070879853898,0.02266591403563352,-0.01704775124175619
2012-11-30,-0.004256738683538141,0.002940700945398108,0.004424733693897667,-0.017021686709832087,0.0003499773837039199
2012-12-31,-0.02343972525811016,-0.005516419679668694,-0.013567319559732047,-0.0159598823855596,0.021176795847582263
2013-01-31,0.0008839103094016587,-0.0027182197575244538,0.016418953806502948,0.023763880852036845,0.06862639327036016
2013-02-28,0.005659333419879999,0.002757435537323127,-0.008426950145264879,0.0008948118074160749,0.0033367521962515147
2013-03-28,-0.01152201290798506,-0.008398915131228667,0.0125092904761935,0.006846114283989648,0.03396314661895093
2013-04-30,-0.009280346310552823,-0.028488775472131002,-0.0071907003116864505,0.0015901223845342183,7.509655433433036e-06
2013-05-31,-0.016349170371315218,-0.0012589751535599658,-0.027602754862919247,-0.019464914527592417,0.027900553219058995
2013-06-28,0.008244068634411046,0.009258750891601117,0.005965107226539481,0.004779797562290817,-0.010537791199720715
2013-07-31,-0.005520175570694161,-0.007298599566957137,0.030662889679066323,0.012142164231154676,0.057031160719853216
2013-08-30,-0.0013971261705041007,0.0067614629769365015,-0.0034412370275490947,0.008519830089881072,-0.019459753171528822
2013-09-30,-0.009326046752224197,-0.023265157348289114,0.03255897718241728,0.01636361419700646,0.053007260371967305
2013-10-31,0.010549516000090256,0.023537182058530993,-0.033977776003811244,-0.0009234063932849479,0.02557286117309392
2013-11-29,-0.013888179366824488,-0.022429440406899512,0.04807291685058319,0.02662477935645934,0.02641040339396051
2013-12-31,-0.0054210745802739276,-0.014536046700070327,0.023948425765723227,0.020517390671150465,0.02638463551956653
2014-01-31,-0.0005668966006364884,-0.02836632571144697,0.10225037702971831,0.03983450206836016,-0.0005459753922790042
2014-02-28,-0.015385252112525186,-0.013108153442121004,0.03589465495860728,0.005920487972303871,0.0456053453510033
2014-03-31,0.008985488537809515,0.028889351028087908,-0.036638093031132864,-0.002801931379733411,-0.0012869020296530438
2014-04-30,0.03263811976114439,0.04847258032314336,-0.07659980025560055,-0.038815904279156,-0.027781460216262453
2014-05-30,-0.008735707379001012,0.0005123422780920026,-0.0053347037509164875,0.006241713603752665,0.004823263699599412
2014-06-30,-0.011784190587309624,-0.018262154696408843,0.03834573694095776,0.03344592568058402,0.04248471184613662
2014-07-31,0.020463676347742262,0.02424856933242566,-0.03791472326948372,0.0020443464858969917,-0.04141793489940767
2014-08-29,-0.010372187311480478,-0.011004103281985013,0.01228946278536628,0.03238221040645559,0.03491448337920945
2014-09-30,0.014693555510693117,0.006255899336077925,-0.014221746618591859,-0.01789751474314249,-0.04918880616090833
2014-10-31,0.016866489637810254,0.006809502293434465,-0.047205966946816814,-0.054113754693463745,0.014905614156879335
2014-11-28,-0.023755799555834137,-0.027579593880499187,-0.01139999290360642,-0.015065829040689562,-0.0038791731505476074
2014-12-31,0.008811606622371525,-0.025524199062306317,-0.01656491021969452,-0.053704759134025414,-0.0009737366056835541
2015-01-30,-0.01670375426832722,-0.012465455468370853,-0.003449932951981219,-0.0030885539466495963,-0.022437278581458508
2015-02-27,0.0048032117276431835,0.002094938682679945,0.021939543404891723,0.020939117836855647,0.05617235830657952
2015-03-31,0.011207929900465895,-0.012436849915538386,-0.010310981275259335,0.01573381831321898,-0.004998933505289528
2015-04-30,-0.014639134472743443,0.036583840409523546,0.006338452801800537,0.005595824510330968,0.009787476862454864
2015-05-29,-0.02055807980387076,-0.017699103574705236,-0.0013833551199600534,0.047131066409888955,0.0037313713709675373
2015-06-30,0.026145043312001816,-0.006883201729828814,0.008723913903322392,-0.009492937436781531,-0.013323748648721179
2015-07-31,0.04814301501092423,-0.01828318391653913,0.005969488888813698,-0.005127173384195792,-0.03150065021538413
2015-08-31,0.00521587521361265,0.02110528296091984,-0.002704454932799416,0.034457961757641306,-0.05201717468159724
2015-09-30,0.05602943395373116,0.00906698734281327,0.020087985572502097,0.028260134677628466,-0.056027752439443024
2015-10-30,0.020075780735611053,0.0261538020627185,0.04461166440934406,0.03883801731426459,0.05290070855032181
2015-11-30,0.002086092070361457,-0.05330816205320532,0.019679673275868486,0.03255108671384382,0.005817399508275201
2015-12-31,0.0559158070006012,0.01349699210995551,0.011368367302733502,-0.010411725670685996,-0.04106136952944958
2016-01-29,0.04909208592794541,0.08063984116000146,0.01755181957789241,0.04004932271540684,-0.08463006014686394
2016-02-29,0.02659514667232094,0.046759377847372816,-0.034464683147801545,-0.035863747681533706,0.005349267376294563
2016-03-31,-0.04651725470087259,0.008198699660637798,0.0026529461691801315,-0.005411788754398086,0.08006905174781884
2016-04-29,0.021905132886514883,-0.0009122425847635715,-0.012189322971190623,-0.0554022133854641,0.04221054752042956
2016-05-31,0.02482009716061983,-0.015817475116876326,0.023809201017396475,0.033233372381056656,-0.002437690721515174
2016-06-30,0.021141206617223195,0.02960105639894551,-0.004115938733216164,0.03358941909156415,0.0020134424633558136
2016-07-29,-0.011521885613987315,-0.005215615054939823,0.018900845597758766,0.007942555971134198,0.0514290613238416
2016-08-31,-0.01624148447741213,-0.022632159453820574,-0.008326610919542253,-0.026178289348767602,0.013776326469704009
2016-09-30,0.010215578758737123,-0.0033663326370447534,0.010160050144616777,0.0041659368165849475,0.013937386643991273
2016-10-31,0.028888974411660773,0.023557135571696114,-0.027334206188339226,0.004215600212014128,-0.04650107858091331
2016-11-30,-0.025623341820781666,-0.02592102113456258,-0.012006624421554764,0.018883614877738535,0.05847858719305595
2016-12-30,0.027999165313732394,0.03467139511778169,-0.01220718713978873,-0.003274608474295772,0.016062655569937957
2017-01-31,-0.03189574346975915,-0.027639242614094714,0.04277017237712412,0.05655751856171532,0.025132146254443394
2017-02-28,0.0022481313962978526,-0.0177144381124084,0.0027849754557623535,-0.0359163256968462,0.016136237814153957
2017-03-31,0.010311996399461522,0.015449167665984238,0.006047640972067921,-0.010220031429127864,0.005617546374108632
2017-04-28,-0.032080580365121736,-0.0252232389790784,-0.02005816523651572,-0.019431769089693136,0.0018243229120743954
2017-05-31,0.04279154472045855,0.013751551414109345,-0.007368219038977069,-0.0291779903707231,-0.016942941641838814
