DATE,NN1,NN2,NN3,Market
2005-01-31,-0.03985778141300448,-0.024523913050523167,-0.045882439667414045,-0.029962111257714703
2005-02-28,-0.005098976117488794,0.007432944040059788,0.007290948791629294,0.015948061523122458
2005-03-31,-0.06255449961791044,-0.043042755734179095,-0.03975019877358209,-0.03387526033462708
2005-04-29,-0.059855478293572496,-0.058854353927354254,-0.06746548251898354,-0.046990120143990635
2005-05-31,0.062223087377095795,0.0687092713296407,0.06051241406092814,0.04216183382501461
2005-06-30,0.03268827995905921,0.03741846626893567,0.04430799915128429,0.03057455187794293
2005-07-29,0.0678349357622388,0.06416153252507462,0.0871584475683582,0.05712258748015433
2005-08-31,-0.013685580649626307,-0.014014863335127054,-0.019626259251121072,-0.008580210309962638
2005-09-30,0.014776990201791042,0.0075636442441791,0.015073677146268652,0.009750865471664925
2005-10-31,-0.03880158643662182,-0.0402384072980568,-0.05379459933512706,-0.03486416084454006
2005-11-30,0.051892614627761194,0.05536930329395907,0.04173210288530235,0.033106143487517226
2005-12-30,0.008028943767563529,0.006725664473094173,0.008487970267713007,0.012076259215738561
2006-01-31,0.11515124872481315,0.12318719597668161,0.12194608634618835,0.07401295285855725
2006-02-28,0.011420430709672708,-0.0006155384404191623,0.007287767409580837,0.003628874544972424
2006-03-31,0.05000669999356287,0.042393262429341314,0.041129136250299396,0.035495388134970704
2006-04-28,0.016505499860066167,0.0118549813,0.013984289392215568,0.00830414740168272
2006-05-31,-0.07864415339221556,-0.08013367158607784,-0.08988727188173652,-0.04483255813098843
2006-06-30,-0.01355947773336689,-0.011944809853662185,-0.018802434928101644,-0.009416381964389795
2006-07-31,-0.03519947660162963,-0.03037839064385185,-0.04493436519111111,-0.022856411346600502
2006-08-31,0.013141649888888886,0.021479760634814812,0.014200403348189165,0.024422635431258898
2006-09-29,0.002649738145913819,0.010216377483952451,-0.013031361105646358,0.008053239841863187
2006-10-31,0.050523820216641896,0.04848829922139672,0.05321540583952451,0.04465756206255771
2006-11-30,0.03673419766499226,0.029466620826785236,0.035210540639807074,0.029065090353456363
2006-12-29,0.02363891440088757,0.01750938139289941,0.02070956397174556,0.013544510743423794
2007-01-31,0.03810276597855029,0.02807863588328402,0.02895037905384615,0.02104615311674784
2007-02-28,0.008025033289675519,0.0028874912629793525,-9.148814115044028e-05,0.0008019480481356601
2007-03-30,-0.0016631946939320685,0.003389798289296185,0.003256204688856303,0.005852396939498067
2007-04-30,0.03132769229719912,0.02087103340834553,0.023770306857393845,0.02533450782127138
2007-05-31,0.004948474586090779,0.0038534071932650096,0.0021912839727672067,0.02246012596509367
2007-06-29,0.0010711338680291977,0.005865019455766423,-0.008593442388175181,-0.008533853456544609
2007-07-31,-0.04734161015947522,-0.04640721558192419,-0.056172750186880456,-0.04419921309826802
2007-08-31,-0.005615854141459854,-0.003196272367737227,-0.008948005680437954,-0.012915211170840171
2007-09-28,0.012666238233073588,0.01785516599382461,0.02008172065110132,0.02362932852502951
2007-10-31,0.012262664492689,0.0032093618135893634,-0.0010823889666174316,0.015767901046671747
2007-11-30,-0.11491604163850878,-0.12600927461608727,-0.1440737117867898,-0.07860579580757407
2007-12-31,-0.009875431427389707,-0.006630879446487294,-0.0042518202737275275,-0.012161161272483876
2008-01-31,-0.016928229216964286,-0.03495757070758928,-0.015686589744940478,-0.046703574137576344
2008-02-29,-0.0001619156204783247,-0.010560571578325857,-0.0019437238523168905,-0.023354748018059007
2008-03-31,-0.03529572245444228,-0.03608855141334333,-0.035748120365067464,-0.026241173667466533
2008-04-30,0.034221890343759394,0.03589822265774436,0.030455935074887218,0.02969682609201583
2008-05-30,0.030963707350142342,0.04344503590271493,0.04575022171719457,0.03068575669000174
2008-06-30,-0.1035590427984917,-0.10699467575113121,-0.12010495131297133,-0.08871688365281838
2008-07-31,0.01418015279954683,0.012793951947129912,0.03870075580528701,-0.00297561996265584
2008-08-29,0.014002673815653493,0.018296333943009113,0.010966159911702127,0.012776320649718472
2008-09-30,-0.13446792891849,-0.11823399691725732,-0.1222032106118644,-0.12146394643116457
2008-10-31,-0.22776231255121554,-0.22521142022998375,-0.2487761570254457,-0.21049469209963784
2008-11-28,-0.14324316433535186,-0.14499849974975448,-0.18374343346693944,-0.13882297399837576
2008-12-31,0.05487999512871287,0.0752898959330033,0.06387425892277226,0.0383930377501774
2009-01-30,0.015566491212057472,0.03604196636112957,0.05517347564252492,-0.024099388670945347
