DATE,NN3_Optimized,Market
2009-12-31,0.056792246252613234,0.0556591983711424
2010-01-29,0.021824827187683988,-0.011533277895707746
2010-02-26,0.04869531186013985,0.03480627412344493
2010-03-31,0.0885150284218914,0.06970817942898366
2010-04-30,0.11078132951245613,0.061465205327209435
2010-05-28,-0.09186606519438596,-0.08032807603556182
2010-06-30,-0.0984435198314035,-0.06065533718591635
2010-07-30,0.07763533510579965,0.058712940411113204
2010-08-31,-0.07617986958101933,-0.05325546065846872
2010-09-30,0.1429311311890845,0.09864052466778556
2010-10-29,0.052723832467605626,0.04116511289144366
2010-11-30,0.006091369093650795,0.0121878629915852
2010-12-31,0.10130756222597173,0.07013252310547292
2011-01-31,0.037523986363732394,0.01271759162592406
2011-02-28,0.04420970099982394,0.03671710265328729
2011-03-31,0.00258598038869258,0.007637877655701483
2011-04-29,0.009519634808156029,0.016872834074200364
2011-05-31,-0.04992458584131205,-0.02014279634092454
2011-06-30,-0.06007060629662522,-0.027435885027715667
2011-07-29,-0.013471780073309606,-0.025376999812959683
2011-08-31,-0.11446464275150976,-0.08116873068188395
2011-09-30,-0.15079185091263342,-0.10622852807658056
2011-10-31,0.12665035344206774,0.110835471804228
2011-11-30,-0.0800860652657706,-0.023338382815727105
2011-12-30,-0.004136260029569894,-0.0036205569356913573
2012-01-31,0.17323802083536802,0.08995946432597217
2012-02-29,0.06853619406043165,0.03606020194008216
2012-03-30,0.033918634635727106,0.019756747073714602
2012-04-30,-0.03456252706606822,-0.011977838844379645
2012-05-31,-0.09566847999694793,-0.07286318642252818
2012-06-29,0.027713394323159782,0.03486880460144075
2012-07-31,-0.017735428184864857,-0.006629203945714148
2012-08-31,0.02402710855479204,0.025624175778212625
2012-09-28,0.04010057146576087,0.035440376652335355
2012-10-31,-0.0310697283919708,-0.01704972306312124
2012-11-30,-0.009746991289636365,0.00035106018679557737
2012-12-31,0.011208949162226282,0.021176660334830698
2013-01-31,0.11130462472105446,0.0686244167164961
2013-02-28,0.0012911581451553944,0.003336417034167119
2013-03-28,0.027698591636446883,0.03396211011467022
2013-04-30,-0.013405405086605501,9.520804553790098e-06
2013-05-31,0.06289336411944954,0.0278964842164805
2013-06-28,-0.0015406419815356498,-0.010539051680315104
2013-07-31,0.08843202042262772,0.05702627636005504
2013-08-30,-0.013535696369763203,-0.019460617992171227
2013-09-30,0.06664229545953461,0.05300650937319068
2013-10-31,0.007357359122141561,0.02557286117309392
2013-11-29,0.03212401164402174,0.026408332429537124
2013-12-31,0.042438839996750896,0.026381925881289053
2014-01-31,0.03655276471855856,-0.0005452131784345046
2014-02-28,0.053173676176079133,0.045603479576945195
2014-03-31,0.012528346057271095,-0.0012935570823704378
2014-04-30,-0.05489404648464285,-0.027774034063699344
2014-05-30,-0.012255455215658363,0.004822859276400698
2014-06-30,0.050745838527127655,0.04248160687691631
2014-07-31,-0.05666621355070671,-0.04141685898569514
2014-08-29,0.044286559760456944,0.034913435252216414
2014-09-30,-0.0695353845650877,-0.04918657286272913
2014-10-31,-0.02692268891561403,0.01490876520584391
2014-11-28,-0.02191374400384615,-0.0038808286765000407
2014-12-31,-0.0064762769660278744,-0.0009727789467442648
2015-01-30,-0.01817881962469565,-0.022440024295556457
2015-02-27,0.09293298452508711,0.05617005052136851
