DATE,OLS,Lasso,RandomForest,GBRT,Market
2005-01-31,-0.037289065243348275,-0.00931660933348281,0.01978854148370703,0.023035308071449927,-0.029962111257714696
2005-02-28,-0.03537856044748283,-0.01973886130902925,0.005617557657038613,-0.00790431819654283,0.015947393639456863
2005-03-31,-0.04152152726814651,-0.028184892532099833,-0.021532192145392308,-0.009245569762185261,-0.03387478517658574
2005-04-29,0.020584972481362533,0.02078667625905358,-0.05409362302168457,-0.04215773456021364,-0.04698958908043963
2005-05-31,0.022653174832290318,0.023045901635889092,0.00965692465504022,0.015955442763576286,0.042163335779132144
2005-06-30,-0.012702744557348943,0.0004357078279940141,0.014238959423805844,0.018733308885405645,0.03057455187794293
2005-07-29,-0.0040841386181194594,0.002787004631145215,0.03504893560571713,0.019511905848834624,0.05712065210531333
2005-08-31,0.001687754518088458,0.016374775707298398,0.007240469247235129,0.012737998071334234,-0.008580831966102088
2005-09-30,0.009468261190170222,0.024341293952826897,0.006526816443234537,-0.0017250904509434877,0.009751831977394739
2005-10-31,-0.013613938803288483,-0.014051873299701041,-0.020565786871150973,-0.005262479510014954,-0.034864160844540054
2005-11-30,0.0023892031255154794,0.009270279617530741,0.03398216736840498,0.02782455891540452,0.03310721273462138
2005-12-30,0.013666058999654458,0.014118732564047234,-0.007138975791548669,-0.007531870198483535,0.012073164777360054
2006-01-31,0.044643905950057725,0.04507628005141981,0.009711122650631926,0.01047249992264572,0.07400953602725904
2006-02-28,0.022793674119896037,0.013300014781371588,-0.0064555126118150934,0.011974921795685422,0.003628736617241582
2006-03-31,0.02049325598759258,0.009669028811580369,0.0044805871300940825,-0.006067630400849726,0.03549501212719284
2006-04-28,0.025721318861785268,0.02793738663700589,0.007276530331335004,0.014227900323347772,0.008304102005420836
2006-05-31,-0.010679101994753512,-0.024543943204349404,-0.0033376144963297577,0.0015857743903765348,-0.04483094853704956
2006-06-30,-0.02086740376369682,-0.014349810481203994,4.341409572245977e-05,-0.00413202756131047,-0.009414235622682308
2006-07-31,-0.029194923494941863,-0.01614330968086317,-0.017342033847932075,0.005318675239197712,-0.022855263512016506
2006-08-31,0.04054249988646104,0.03487525847655599,0.011048191810946698,0.0077266557038441624,0.024418584427066507
2006-09-29,0.0015371614766435085,0.006059869000807697,0.0023239273408424883,-0.0036214832124363784,0.008052847222023094
2006-10-31,0.015747843812332837,0.011020868228083208,0.03136376831367013,0.025756874246394543,0.04465756206255771
2006-11-30,0.0008641259715755079,0.0044654775690554545,-0.007109491131908993,-0.004502504031902405,0.02906678307498381
2006-12-29,0.023595281343756293,0.014186789260889543,0.004461120410383299,0.019064541418523016,0.013545158380562125
2007-01-31,-0.004337913276602892,0.004023203890630069,0.008584034190112427,-0.0022351398750859106,0.02104887888814872
2007-02-28,0.010290668790575502,0.0023734634087419315,-0.0029240621186320034,0.006782435256501875,0.0008010579474654727
2007-03-30,0.038433595874026505,0.04586212611560457,0.003265831282047703,0.003141424627699568,0.005849553521048894
2007-04-30,0.0009853187849357438,0.008445645869817216,0.00540055578575244,0.012200064713597285,0.02533471162984759
2007-05-31,-0.013048218652900559,-0.01786857691639588,0.003221014205081512,0.010691719361592807,0.022459807639751236
2007-06-29,0.019272516110529728,0.0266907217791768,0.019386356679385743,0.014543135307461255,-0.008535607092544716
2007-07-31,-0.01741505438735333,0.013258761568502898,0.009952265628806578,-0.0009789077134025673,-0.044196772098054504
2007-08-31,-0.007498410737342804,0.016720541655426004,0.031455762954378276,0.028229833719024197,-0.012911094726078782
2007-09-28,0.04310173938074155,0.05505141860933488,0.005363498850289736,0.019941295701939553,0.02362433016794316
2007-10-31,-0.02934934973101133,0.0141802334619427,0.004395060180042482,0.012918450272028746,0.01576799444783123
